Id,DatasetID,OriginalID,OriginalTraitName,OriginalTraitDef,OriginalTraitValue,OriginalTraitUnit,OriginalErrorPos,OriginalErrorNeg,OriginalErrorUnit,Replicates,Habitat,LabField,SecondStressor,SecondStressorDef,SecondStressorValue,SecondStressorUnit,Location,LocationType,CoordinateType,Latitude,Longitude,Interactor1,Interactor1Number,Interactor1Kingdom,Interactor1Phylum,Interactor1Class,Interactor1Order,Interactor1Family,Interactor1Genus,Interactor1Species,Interactor1Stage,Interactor1Sex,Interactor1Temp,Interactor1TempUnit,Interactor1GrowthTemp,Interactor1GrowthTempUnit,Interactor2Kingdom,Interactor2Phylum,Interactor2Class,Interactor2Order,Interactor2Family,Interactor2Genus,Interactor2Species,Interactor2Stage,FigureTable,Citation,DOI,SubmittedBy,ContributorEmail,Notes,DefaultChartXaxis,DefaultChartCategory
88637,442,CL21111,oocyst intensity,not stated,0.0,not stated,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,0.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,17,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,17.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,oocyst and spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
88638,442,CL21111,oocyst intensity,not stated,1.57,not stated,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,0.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,22,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,19.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,oocyst and spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
88639,442,CL21111,oocyst intensity,not stated,0.0,not stated,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,5.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,20,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,19.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,oocyst and spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,ambient temp varied plus/minus 5 degrees Celsius. interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
88640,442,CL21111,oocyst intensity,not stated,1.0,not stated,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,5.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,20,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,19.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,oocyst and spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,ambient temp varied plus/minus 5 degrees Celsius. interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
88641,442,CL21111,oocyst intensity,not stated,0.0,not stated,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,5.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,10,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,19.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,ambient temp varied plus/minus 5 degrees Celsius. interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
88642,442,CL21111,oocyst intensity,not stated,1.25,not stated,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,0.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,30,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,17.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,oocyst and spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
88643,442,CL21111,oocyst intensity,not stated,3.5,not stated,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,0.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,30,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,19.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,oocyst and spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
88644,442,CL21111,oocyst intensity,not stated,3.93,not stated,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,5.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,30,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,19.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,oocyst and spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,ambient temp varied plus/minus 5 degrees Celsius. interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
88645,442,CL21111,oocyst intensity,not stated,9.0,not stated,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,5.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,10,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,19.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,ambient temp varied plus/minus 5 degrees Celsius. interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
88646,443,CL2111,sporozoite prevalence,not stated,0.0,percent,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,0.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,20,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,17.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,oocyst and spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
88647,443,CL2111,sporozoite prevalence,not stated,0.0,percent,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,0.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,17,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,17.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,oocyst and spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
88648,443,CL2111,sporozoite prevalence,not stated,0.0,percent,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,0.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,16,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,17.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
88649,443,CL2111,sporozoite prevalence,not stated,0.0,percent,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,0.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,22,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,19.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,oocyst and spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
88650,443,CL2111,sporozoite prevalence,not stated,0.0,percent,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,0.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,20,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,19.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
88651,443,CL2111,sporozoite prevalence,not stated,5.0,percent,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,0.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,20,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,19.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
88652,443,CL2111,sporozoite prevalence,not stated,5.0,percent,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,0.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,22,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,19.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
88653,443,CL2111,sporozoite prevalence,not stated,0.0,percent,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,5.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,20,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,19.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,oocyst and spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,ambient temp varied plus/minus 5 degrees Celsius. interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
88654,443,CL2111,sporozoite prevalence,not stated,0.0,percent,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,5.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,20,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,19.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,ambient temp varied plus/minus 5 degrees Celsius. interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
88655,443,CL2111,sporozoite prevalence,not stated,5.26,percent,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,5.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,19,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,19.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,ambient temp varied plus/minus 5 degrees Celsius. interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
88656,443,CL2111,sporozoite prevalence,not stated,0.0,percent,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,0.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,30,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,17.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,oocyst and spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
88657,443,CL2111,sporozoite prevalence,not stated,0.0,percent,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,0.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,30,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,17.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
88658,443,CL2111,sporozoite prevalence,not stated,3.33,percent,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,0.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,30,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,17.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
88659,443,CL2111,sporozoite prevalence,not stated,0.0,percent,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,0.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,15,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,17.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
88660,443,CL2111,sporozoite prevalence,not stated,0.0,percent,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,0.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,30,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,19.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,oocyst and spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
88661,443,CL2111,sporozoite prevalence,not stated,0.0,percent,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,0.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,30,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,19.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
88662,443,CL2111,sporozoite prevalence,not stated,3.33,percent,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,0.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,30,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,19.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
88663,443,CL2111,sporozoite prevalence,not stated,6.67,percent,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,0.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,30,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,19.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
88664,443,CL2111,sporozoite prevalence,not stated,16.67,percent,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,0.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,30,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,19.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
88665,443,CL2111,sporozoite prevalence,not stated,23.33,percent,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,0.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,30,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,19.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
88666,443,CL2111,sporozoite prevalence,not stated,0.0,percent,,,,,terrestrial,laboratory,temperature variation,realistic diurnal temperature fluctuation,5.0,Celsius,Walter Reed Army Institute of Research Maryland,colony,decimal,39.005,-77.054028,Anopheles gambiae,30,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,adult,female,19.0,Celsius,27.0,Celsius,Alveolata,Apicomplexa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,falciparum,oocyst and spz,table S1,Waite et al 2019. Exploring the lower thermal limits for development of the human malaria parasite Plasmodium falciparum. Biol. Lett. 15: 20190275.,10.1098/rsbl.2019.0275,Connor Lachance,phuxly@gmail.com,ambient temp varied plus/minus 5 degrees Celsius. interactor2 was from Plasmodium falciparum (NF54) parasite cultures were either provided by the Johns Hopkins Malaria Institute Core Facility or from the Centre for Infectious Disease Research.,Interactor1Temp,SecondStressorValue
